02/14/22 11:16:25,190 [2396] INFO VT - PearDatabase ->ADODB disconnect
02/14/22 11:16:42,475 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_profile2globalpermissions where profileid=?
02/14/22 11:16:42,476 [2396] DEBUG VT - Prepared sql query parameters : [118]
02/14/22 11:16:42,479 [2396] DEBUG VT - Exiting getProfileGlobalPermission method ...
02/14/22 11:16:42,479 [2396] DEBUG VT - Exiting getCombinedUserGlobalPermissions method ...
02/14/22 11:16:42,479 [2396] DEBUG VT - Entering getCombinedUserActionPermissions(1) method ...
02/14/22 11:16:42,479 [2396] DEBUG VT - Entering getUserProfile(1) method ...
02/14/22 11:16:42,479 [2396] DEBUG VT - Entering fetchUserRole(1) method ...
02/14/22 11:16:42,479 [2396] DEBUG VT - Prepared sql query being executed : select roleid from vtiger_user2role where userid=?
02/14/22 11:16:42,479 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,480 [2396] DEBUG VT - Exiting fetchUserRole method ...
02/14/22 11:16:42,480 [2396] DEBUG VT - Prepared sql query being executed : select profileid from vtiger_role2profile where roleid=?
02/14/22 11:16:42,480 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,482 [2396] DEBUG VT - Exiting getUserProfile method ...
02/14/22 11:16:42,482 [2396] DEBUG VT - Entering getProfileAllActionPermission(118) method ...
02/14/22 11:16:42,482 [2396] DEBUG VT - Entering getProfileActionPermission(118) method ...
02/14/22 11:16:42,482 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_profile2standardpermissions where profileid=?
02/14/22 11:16:42,482 [2396] DEBUG VT - Prepared sql query parameters : [118]
02/14/22 11:16:42,513 [2396] DEBUG VT - Exiting getProfileActionPermission method ...
02/14/22 11:16:42,513 [2396] DEBUG VT - Entering getTabsUtilityActionPermission(118) method ...
02/14/22 11:16:42,513 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_profile2utility where profileid=? order by(tabid)
02/14/22 11:16:42,513 [2396] DEBUG VT - Prepared sql query parameters : [118]
02/14/22 11:16:42,589 [2396] DEBUG VT - Exiting getTabsUtilityActionPermission method ...
02/14/22 11:16:42,590 [2396] DEBUG VT - Exiting getProfileAllActionPermission method ...
02/14/22 11:16:42,590 [2396] DEBUG VT - Exiting getCombinedUserActionPermissions method ...
02/14/22 11:16:42,590 [2396] DEBUG VT - Entering getRoleInformation(H93) method ...
02/14/22 11:16:42,590 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_role where roleid=?
02/14/22 11:16:42,590 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,592 [2396] DEBUG VT - Exiting getRoleInformation method ...
02/14/22 11:16:42,592 [2396] DEBUG VT - Entering getAllUserGroups(1) method...
02/14/22 11:16:42,592 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_users2group where userid=?
02/14/22 11:16:42,592 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,593 [2396] DEBUG VT - Entering fetchUserRole(1) method ...
02/14/22 11:16:42,594 [2396] DEBUG VT - Prepared sql query being executed : select roleid from vtiger_user2role where userid=?
02/14/22 11:16:42,594 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,595 [2396] DEBUG VT - Exiting fetchUserRole method ...
02/14/22 11:16:42,595 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_group2role where roleid=?
02/14/22 11:16:42,595 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,596 [2396] DEBUG VT - Entering getParentRole(H93) method ...
02/14/22 11:16:42,596 [2396] DEBUG VT - Entering getRoleInformation(H93) method ...
02/14/22 11:16:42,596 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_role where roleid=?
02/14/22 11:16:42,596 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,597 [2396] DEBUG VT - Exiting getRoleInformation method ...
02/14/22 11:16:42,597 [2396] DEBUG VT - Exiting getParentRole method ...
02/14/22 11:16:42,597 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_group2rs where roleandsubid in (?,?)
02/14/22 11:16:42,597 [2396] DEBUG VT - Prepared sql query parameters : [H1,H93]
02/14/22 11:16:42,598 [2396] DEBUG VT - Entering getAllParentGroups(2924) method...
02/14/22 11:16:42,598 [2396] DEBUG VT - Prepared sql query being executed : select groupid from vtiger_group2grouprel where containsgroupid=?
02/14/22 11:16:42,598 [2396] DEBUG VT - Prepared sql query parameters : [2924]
02/14/22 11:16:42,599 [2396] DEBUG VT - Exiting getAllParentGroups method...
02/14/22 11:16:42,600 [2396] DEBUG VT - Entering getAllParentGroups(3922) method...
02/14/22 11:16:42,600 [2396] DEBUG VT - Prepared sql query being executed : select groupid from vtiger_group2grouprel where containsgroupid=?
02/14/22 11:16:42,600 [2396] DEBUG VT - Prepared sql query parameters : [3922]
02/14/22 11:16:42,601 [2396] DEBUG VT - Exiting getAllParentGroups method...
02/14/22 11:16:42,601 [2396] DEBUG VT - Exiting getAllUserGroups method...
02/14/22 11:16:42,601 [2396] DEBUG VT - Entering getRoleSubordinates(H93) method ...
02/14/22 11:16:42,601 [2396] DEBUG VT - Entering getRoleInformation(H93) method ...
02/14/22 11:16:42,601 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_role where roleid=?
02/14/22 11:16:42,601 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,602 [2396] DEBUG VT - Exiting getRoleInformation method ...
02/14/22 11:16:42,602 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_role where parentrole like ? order by parentrole asc
02/14/22 11:16:42,602 [2396] DEBUG VT - Prepared sql query parameters : [H1::H93::%]
02/14/22 11:16:42,603 [2396] DEBUG VT - Exiting getRoleSubordinates method ...
02/14/22 11:16:42,603 [2396] DEBUG VT - Entering getSubordinateRoleAndUsers(H93) method ...
02/14/22 11:16:42,603 [2396] DEBUG VT - Entering getRoleSubordinates(H93) method ...
02/14/22 11:16:42,604 [2396] DEBUG VT - Exiting getRoleSubordinates method ...
02/14/22 11:16:42,604 [2396] DEBUG VT - Exiting getSubordinateRoleAndUsers method ...
02/14/22 11:16:42,604 [2396] DEBUG VT - Entering getDefaultSharingAction() method ...
02/14/22 11:16:42,604 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_def_org_share where editstatus in(0,1)
02/14/22 11:16:42,606 [2396] DEBUG VT - Exiting getDefaultSharingAction method ...
02/14/22 11:16:42,606 [2396] DEBUG VT - Entering getParentRole(H93) method ...
02/14/22 11:16:42,606 [2396] DEBUG VT - Entering getRoleInformation(H93) method ...
02/14/22 11:16:42,606 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_role where roleid=?
02/14/22 11:16:42,606 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,608 [2396] DEBUG VT - Exiting getRoleInformation method ...
02/14/22 11:16:42,608 [2396] DEBUG VT - Exiting getParentRole method ...
02/14/22 11:16:42,608 [2396] DEBUG VT - 执行方法getDepartmentInformation(H1)...
02/14/22 11:16:42,608 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_departments where departmentid=?
02/14/22 11:16:42,608 [2396] DEBUG VT - Prepared sql query parameters : [H1]
02/14/22 11:16:42,609 [2396] DEBUG VT - 存在方法getDepartmentInformation
02/14/22 11:16:42,609 [2396] DEBUG VT - Prepared sql query being executed : select (select parentdepartment from 
vtiger_departments where FIND_IN_SET(departmentid,REPLACE(vtiger_departmentusers.department,' |##| ',',')))
department from vtiger_departmentusers where userid=?
02/14/22 11:16:42,610 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,611 [2396] DEBUG VT - Prepared sql query being executed : select productid from vtiger_products where find_in_set(?,replace(productman,' |##| ',','))
02/14/22 11:16:42,611 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,612 [2396] DEBUG VT - Entering getUserProfile(1) method ...
02/14/22 11:16:42,612 [2396] DEBUG VT - Entering fetchUserRole(1) method ...
02/14/22 11:16:42,612 [2396] DEBUG VT - Prepared sql query being executed : select roleid from vtiger_user2role where userid=?
02/14/22 11:16:42,612 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,613 [2396] DEBUG VT - Exiting fetchUserRole method ...
02/14/22 11:16:42,613 [2396] DEBUG VT - Prepared sql query being executed : select profileid from vtiger_role2profile where roleid=?
02/14/22 11:16:42,613 [2396] DEBUG VT - Prepared sql query parameters : [H93]
02/14/22 11:16:42,614 [2396] DEBUG VT - Exiting getUserProfile method ...
02/14/22 11:16:42,623 [2396] DEBUG user - Entering Users() method ...
02/14/22 11:16:42,624 [2396] DEBUG VT - Entering getColumnFields(Users) method ...
02/14/22 11:16:42,624 [2396] DEBUG VT - in getColumnFields Users
02/14/22 11:16:42,624 [2396] DEBUG VT - Exiting getColumnFields method ...
02/14/22 11:16:42,624 [2396] DEBUG user - Exiting Users() method ...
02/14/22 11:16:42,624 [2396] DEBUG VT - Entering into retrieve_entity_info(1, Users) method.
02/14/22 11:16:42,624 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_users where id=?
02/14/22 11:16:42,624 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,626 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_attachments where attachmentsid=?
02/14/22 11:16:42,627 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,628 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_user2role where userid=?
02/14/22 11:16:42,628 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,629 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_asteriskextensions where userid=?
02/14/22 11:16:42,629 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,632 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_user2department where userid=?
02/14/22 11:16:42,632 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,633 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_field where tabid=? and vtiger_field.presence in (0,2)
02/14/22 11:16:42,633 [2396] DEBUG VT - Prepared sql query parameters : [29]
02/14/22 11:16:42,645 [2396] DEBUG VT - Prepared sql query being executed : select * from vtiger_currency_info where id=? and currency_status='Active' and deleted=0
02/14/22 11:16:42,645 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:42,647 [2396] DEBUG VT - Exit from retrieve_entity_info(1, Users) method.
02/14/22 11:16:42,663 [2396] DEBUG VT - Prepared sql query being executed : SELECT fieldname,modulename,tablename,entityidfield,entityidcolumn from vtiger_entityname
02/14/22 11:16:42,669 [2396] DEBUG VT - Prepared sql query being executed : Insert into vtiger_loginhistory (user_name, user_ip, logout_time, login_time, status) values (?,?,?,?,?)
02/14/22 11:16:42,669 [2396] DEBUG VT - Prepared sql query parameters : [admin,127.0.0.1,0000-00-00 00:00:00,2022-02-14 11:16:42,Signed in]
02/14/22 11:16:42,722 [2396] INFO VT - PearDatabase ->ADODB disconnect
02/14/22 11:16:42,838 [2396] DEBUG user - Entering Users() method ...
02/14/22 11:16:42,839 [2396] DEBUG VT - Entering getColumnFields(Users) method ...
02/14/22 11:16:42,839 [2396] DEBUG VT - in getColumnFields Users
02/14/22 11:16:42,839 [2396] DEBUG VT - Prepared sql query being executed : SELECT tabid, fieldname, fieldid, fieldlabel, columnname, tablename, uitype, typeofdata, presence
		FROM vtiger_field
02/14/22 11:16:42,987 [2396] DEBUG VT - Exiting getColumnFields method ...
02/14/22 11:16:42,987 [2396] DEBUG user - Exiting Users() method ...
02/14/22 11:16:43,114 [2396] DEBUG VT - Prepared sql query being executed : select invoiceno from vtiger_newinvoice left join vtiger_crmentity on vtiger_crmentity.crmid = vtiger_newinvoice.invoiceid where vtiger_newinvoice.lockstatus=1 and vtiger_crmentity.smownerid=?
02/14/22 11:16:43,114 [2396] DEBUG VT - Prepared sql query parameters : [1]
02/14/22 11:16:43,131 [2396] DEBUG VT - Prepared sql query being executed : SELECT
							1
						FROM
							vtiger_receivedpayments
						LEFT JOIN vtiger_servicecontracts ON (maybe_account = sc_related_to and vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))## 回款可能客户 = 服务合同里面的客户
						LEFT JOIN vtiger_crmentity ON maybe_account = crmid
						LEFT JOIN vtiger_account ON vtiger_receivedpayments.maybe_account = vtiger_account.accountid
						WHERE
						vtiger_receivedpayments.deleted=0 and 
							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND maybe_account != ''
								AND vtiger_account.serviceid = ?     ## ## 客服负责人事当前用户
								AND servicecontractsid != ''  ## 合同不能为空
								and contract_no != ''
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-14'*/
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							) OR

							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND receiveid = ?
								AND maybe_account != ''
								AND servicecontractsid != ''
								and contract_no != ''
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-14'*/
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							) OR
							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND maybe_account != ''
								AND servicecontractsid != ''
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								AND vtiger_crmentity.smownerid = ?     ## ## 可能客户的负责人是当前用户
								AND servicecontractsid != ''  ## 合同不能为空
								and contract_no != ''
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-14'*/
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							) OR
							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND maybe_account != ''
								AND servicecontractsid != ''
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								AND EXISTS(SELECT 1 FROM vtiger_shareaccount WHERE vtiger_shareaccount.userid=? and vtiger_shareaccount.sharestatus=1 AND vtiger_shareaccount.accountid=vtiger_servicecontracts.sc_related_to)     ## ## 共享商务
								AND servicecontractsid != ''  ## 合同不能为空
								and contract_no != ''
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-14'*/
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							)
02/14/22 11:16:43,131 [2396] DEBUG VT - Prepared sql query parameters : [1,1,1,1,1,1,1,1]
02/14/22 11:16:43,171 [2396] DEBUG VT - Prepared sql query being executed : SELECT
								1
							FROM
								vtiger_receivedpayments
                            LEFT JOIN vtiger_staypayment ON  ( (vtiger_staypayment.staypaymentname = vtiger_receivedpayments.paytitle and vtiger_staypayment.staypaymentname!='' ) or (vtiger_staypayment.payer like REPLACE(vtiger_receivedpayments.paytitle,'*','_')))
							LEFT JOIN vtiger_servicecontracts ON (vtiger_servicecontracts.servicecontractsid = vtiger_staypayment.contractid and vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))
							INNER JOIN vtiger_crmentity ON vtiger_crmentity.crmid = vtiger_staypayment.staypaymentid
							LEFT JOIN vtiger_account ON vtiger_receivedpayments.maybe_account = vtiger_account.accountid
							WHERE   
									vtiger_receivedpayments.paymentchannel='支付宝转账' AND
							    vtiger_receivedpayments.deleted=0 and 
								(((vtiger_receivedpayments.relatetoid = '' OR vtiger_receivedpayments.relatetoid = 0 OR vtiger_receivedpayments.relatetoid is null) AND vtiger_receivedpayments.receivedstatus = 'normal') OR (vtiger_receivedpayments.relatetoid>0 AND vtiger_receivedpayments.receivedstatus= 'NonPayCertificate'))
							AND (vtiger_servicecontracts.receiveid = ? OR vtiger_account.serviceid = ? OR vtiger_servicecontracts.signid=?
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmcontract WHERE crmcontract.crmid=vtiger_servicecontracts.servicecontractsid AND crmcontract.smownerid=?)
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_servicecontracts.sc_related_to AND crmaccount.smownerid=?)
							)     ## ## 客服负责人事当前用户
							AND vtiger_crmentity.deleted = 0
							AND servicecontractsid != ''
							and contract_no != ''
							AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
							AND contractstate = '0'       ## 合同的关闭状态为正常
							and sideagreement=0
							and unit_price>0
							and (vtiger_staypayment.payer is not null and vtiger_staypayment.payer!='')
							AND receivedpaymentsid NOT IN (
								SELECT DISTINCT
									receivepaymentid
								FROM
									`vtiger_receivedpayments_throw`
								WHERE
									userid = ?
								AND vtiger_receivedpayments_throw.deleted=0
							)
							AND vtiger_staypayment.modulestatus !='a_exception'
                          AND
                              (
                                (vtiger_staypayment.staypaymenttype='nofixation' and vtiger_receivedpayments.reality_date>=vtiger_staypayment.startdate and vtiger_receivedpayments.reality_date<=vtiger_staypayment.enddate) 
                                  or 
                                (vtiger_staypayment.staypaymenttype='fixation' and vtiger_receivedpayments.unit_price<=vtiger_staypayment.surplusmoney  and vtiger_staypayment.surplusmoney>0)
                              )
						UNION all 
		                    SELECT
								1
							FROM
								vtiger_receivedpayments
                            LEFT JOIN vtiger_staypayment ON  ( (vtiger_staypayment.staypaymentname = vtiger_receivedpayments.paytitle and vtiger_staypayment.staypaymentname!='' ) or (vtiger_staypayment.payer = vtiger_receivedpayments.paytitle))
							LEFT JOIN vtiger_servicecontracts ON (vtiger_servicecontracts.servicecontractsid = vtiger_staypayment.contractid and vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))
							INNER JOIN vtiger_crmentity ON vtiger_crmentity.crmid = vtiger_staypayment.staypaymentid
							LEFT JOIN vtiger_account ON vtiger_receivedpayments.maybe_account = vtiger_account.accountid
							WHERE   
									IFNULL(vtiger_receivedpayments.paymentchannel,'')!='支付宝转账' AND
							    vtiger_receivedpayments.deleted=0 and 
								(((vtiger_receivedpayments.relatetoid = '' OR vtiger_receivedpayments.relatetoid = 0 OR vtiger_receivedpayments.relatetoid is null) AND vtiger_receivedpayments.receivedstatus = 'normal') OR (vtiger_receivedpayments.relatetoid>0 AND vtiger_receivedpayments.receivedstatus= 'NonPayCertificate'))
							AND (vtiger_servicecontracts.receiveid = ? OR vtiger_account.serviceid = ? OR vtiger_servicecontracts.signid=?
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmcontract WHERE crmcontract.crmid=vtiger_servicecontracts.servicecontractsid AND crmcontract.smownerid=?)
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_servicecontracts.sc_related_to AND crmaccount.smownerid=?)
							)     ## ## 客服负责人事当前用户
							AND vtiger_crmentity.deleted = 0
							AND servicecontractsid != ''
							and contract_no != ''
							AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
							AND contractstate = '0'       ## 合同的关闭状态为正常
							and sideagreement=0
							and unit_price>0
							and (vtiger_staypayment.payer is not null and vtiger_staypayment.payer!='')
							AND receivedpaymentsid NOT IN (
								SELECT DISTINCT
									receivepaymentid
								FROM
									`vtiger_receivedpayments_throw`
								WHERE
									userid = ?
								AND vtiger_receivedpayments_throw.deleted=0
							)
							AND vtiger_staypayment.modulestatus !='a_exception'
                          AND
                              (
                                (vtiger_staypayment.staypaymenttype='nofixation' and vtiger_receivedpayments.reality_date>=vtiger_staypayment.startdate and vtiger_receivedpayments.reality_date<=vtiger_staypayment.enddate) 
                                  or 
                                (vtiger_staypayment.staypaymenttype='fixation' and vtiger_receivedpayments.unit_price<=vtiger_staypayment.surplusmoney  and vtiger_staypayment.surplusmoney>0)
                              )
02/14/22 11:16:43,171 [2396] DEBUG VT - Prepared sql query parameters : [1,1,1,1,1,1,1,1,1,1,1,1]
02/14/22 11:16:43,227 [2396] DEBUG VT - Prepared sql query being executed : SELECT 1 FROM vtiger_receivedpayments
                            LEFT JOIN vtiger_suppliercontracts ON vtiger_suppliercontracts.vendorid=vtiger_receivedpayments.accountid
                            LEFT JOIN vtiger_crmentity ON vtiger_crmentity.crmid=vtiger_suppliercontracts.suppliercontractsid
                            WHERE 
                            vtiger_receivedpayments.deleted=0 and 
                                vtiger_receivedpayments.receivedstatus='RebateAmount'
                            AND vtiger_receivedpayments.deleted=0
                            AND vtiger_receivedpayments.relatetoid=0 
                            AND vtiger_receivedpayments.accountid>0
                            AND vtiger_crmentity.deleted=0
                            /*AND vtiger_suppliercontracts.effectivetime>='2022-02-14'*/
                            AND (vtiger_suppliercontracts.signid=? OR vtiger_crmentity.smownerid=?
                            OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_receivedpayments.accountid AND crmaccount.smownerid=?)
                            )
                            AND receivedpaymentsid NOT IN (
                            SELECT DISTINCT receivepaymentid
                            FROM `vtiger_receivedpayments_throw`
                            WHERE userid = ?
                            AND vtiger_receivedpayments_throw.deleted=0)
                            
02/14/22 11:16:43,227 [2396] DEBUG VT - Prepared sql query parameters : [1,1,1,1]
02/14/22 11:16:43,230 [2396] DEBUG VT - Prepared sql query being executed : SELECT 1 FROM vtiger_receivedpayments
                            LEFT JOIN vtiger_staypayment ON vtiger_staypayment.staypaymentname =vtiger_receivedpayments.paytitle
                            LEFT JOIN vtiger_suppliercontracts ON (vtiger_suppliercontracts.suppliercontractsid = vtiger_staypayment.contractid  and vtiger_suppliercontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))
                            INNER JOIN vtiger_crmentity ON vtiger_crmentity.crmid = vtiger_suppliercontracts.suppliercontractsid
                            WHERE
                                vtiger_receivedpayments.deleted=0 and 
                                (vtiger_receivedpayments.relatetoid = '' OR vtiger_receivedpayments.relatetoid = 0) AND vtiger_receivedpayments.receivedstatus = 'RebateAmount'
                            AND (vtiger_suppliercontracts.signid=? OR vtiger_crmentity.smownerid=?
                            OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_receivedpayments.accountid AND crmaccount.smownerid=?)
                            )
                            AND staypaymentname != ''
                            AND vtiger_crmentity.deleted = 0
                            AND vtiger_suppliercontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
							AND receivedpaymentsid NOT IN (
                                SELECT DISTINCT receivepaymentid
                                FROM `vtiger_receivedpayments_throw`
                                WHERE userid = ?
                                AND vtiger_receivedpayments_throw.deleted=0)
                          AND
                              (
                                (vtiger_staypayment.staypaymenttype='nofixation' and vtiger_receivedpayments.reality_date>=vtiger_staypayment.startdate and vtiger_receivedpayments.reality_date<=vtiger_staypayment.enddate) 
                                  or 
